Dataset,Method,n_reduction,n_implied,n_closure,recall_reduction,recall_implied,recall_closure,closure_F1_reported
LLMs4OL_MatOnto_SUB,SingleCall_matched,90,179,269,0.6111111111111112,0.36312849162011174,0.44609665427509293,0.5467
LLMs4OL_MatOnto_SUB,Density_m5,90,179,269,0.7111111111111111,0.329608938547486,0.45724907063197023,0.5721
LLMs4OL_MatOnto_SUB,Density_m25,90,179,269,0.6777777777777778,0.3240223463687151,0.4423791821561338,0.5075
LLMs4OL_MatOnto_SUB,Density_m10,90,179,269,0.6666666666666666,0.27932960893854747,0.40892193308550184,0.4681
LLMs4OL_MatOnto_SUB,SBU_Batch,90,179,269,0.5111111111111111,0.11731843575418995,0.24907063197026022,0.3325
LLMs4OL_MatOnto_SUB,Our_Method_alt_Prompt_k=1000,90,179,269,0.25555555555555554,0.1005586592178771,0.1524163568773234,0.2065
LLMs4OL_MatOnto_SUB,SingleCall,90,179,269,0.6222222222222222,0.0893854748603352,0.26765799256505574,0.3429
LLMs4OL_MatOnto_SUB,SingleCall_nomerge,90,179,269,0.6222222222222222,0.0893854748603352,0.26765799256505574,0.3429
LLMs4OL_MatOnto_SUB,LLMZero,90,179,269,0.6444444444444445,0.08379888268156424,0.27137546468401486,0.3274
LLMs4OL_MatOnto_SUB,Our_Method_legacy_json_k1000_clawback0,90,179,269,0.2111111111111111,0.061452513966480445,0.11152416356877323,0.1714
LLMs4OL_MatOnto_SUB,TaxoLLaMA_PPL15.0,90,179,269,0.45555555555555555,0.055865921787709494,0.1895910780669145,0.1619
LLMs4OL_MatOnto_SUB,Lexical,90,179,269,0.36666666666666664,0.0446927374301676,0.1524163568773234,0.2508
LLMs4OL_MatOnto_SUB,SBU_Embedding,90,179,269,0.37777777777777777,0.0111731843575419,0.13382899628252787,0.1532
LLMs4OL_MatOnto_SUB,Vector,90,179,269,0.2111111111111111,0.0,0.07063197026022305,0.1238
LLMs4OL_OBI_SUB,Our_Method_k1000_clawback0,86,182,268,0.9186046511627907,0.9835164835164835,0.9626865671641791,0.7736
LLMs4OL_OBI_SUB,Our_Method_k=10,86,182,268,0.8953488372093024,0.9835164835164835,0.9552238805970149,0.5001
LLMs4OL_OBI_SUB,Our_Method_k1000_clawback0_gemini31b,86,182,268,0.9069767441860465,0.978021978021978,0.9552238805970149,0.7817
LLMs4OL_OBI_SUB,OurMethod_k50,86,182,268,0.8604651162790697,0.8901098901098901,0.8805970149253731,0.6431
LLMs4OL_OBI_SUB,Our_Method_k25_clawback0,86,182,268,0.8604651162790697,0.8791208791208791,0.8731343283582089,0.5393
LLMs4OL_OBI_SUB,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,86,182,268,0.8255813953488372,0.8736263736263736,0.8582089552238806,0.5673
LLMs4OL_OBI_SUB,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,86,182,268,0.8255813953488372,0.8736263736263736,0.8582089552238806,0.5618
LLMs4OL_OBI_SUB,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,86,182,268,0.8255813953488372,0.8736263736263736,0.8582089552238806,0.5618
LLMs4OL_OBI_SUB,Our_Method_+restructure_prune_only_top10_k1000_clawback0,86,182,268,0.8255813953488372,0.8736263736263736,0.8582089552238806,0.6125
LLMs4OL_OBI_SUB,Our_Method_+restructure_ranked_top25_k1000_clawback0,86,182,268,0.8255813953488372,0.8736263736263736,0.8582089552238806,0.6106
LLMs4OL_OBI_SUB,Our_Method_k1000_clawback0_gemma4b,86,182,268,0.8255813953488372,0.8736263736263736,0.8582089552238806,0.5633
LLMs4OL_OBI_SUB,Our_Method_no_quantifier_k1000_clawback0,86,182,268,0.8372093023255814,0.8681318681318682,0.8582089552238806,0.6832
LLMs4OL_OBI_SUB,Our_Method_k1000_clawback25,86,182,268,0.8255813953488372,0.8626373626373627,0.8507462686567164,0.6219
LLMs4OL_OBI_SUB,Our_Method_+restructure_k1000_clawback0,86,182,268,0.8023255813953488,0.8571428571428571,0.8395522388059702,0.5793
LLMs4OL_OBI_SUB,Our_Method_alt_Prompt_k1000_clawback0,86,182,268,0.8372093023255814,0.8571428571428571,0.8507462686567164,0.659
LLMs4OL_OBI_SUB,SingleCall_gemini31b,86,182,268,0.8023255813953488,0.8571428571428571,0.8395522388059702,0.7909
LLMs4OL_OBI_SUB,Our_Method_direct_k1000_clawback0,86,182,268,0.8255813953488372,0.8516483516483516,0.8432835820895522,0.6943
LLMs4OL_OBI_SUB,Our_Method_full_json_k1000_clawback0,86,182,268,0.813953488372093,0.8516483516483516,0.8395522388059702,0.7031
LLMs4OL_OBI_SUB,Our_Method_full_k1000_clawback0,86,182,268,0.7906976744186046,0.8516483516483516,0.832089552238806,0.7129
LLMs4OL_OBI_SUB,Our_Method_isa_k1000_clawback0,86,182,268,0.8488372093023255,0.8516483516483516,0.8507462686567164,0.7005
LLMs4OL_OBI_SUB,Our_Method_no_conversational_k1000_clawback0,86,182,268,0.813953488372093,0.8516483516483516,0.8395522388059702,0.6891
LLMs4OL_OBI_SUB,OurMethod,86,182,268,0.8604651162790697,0.8461538461538461,0.8507462686567164,0.7037
LLMs4OL_OBI_SUB,Our_Method_k=100,86,182,268,0.8255813953488372,0.8406593406593407,0.835820895522388,0.7157
LLMs4OL_OBI_SUB,Our_Method_+restructure_ranked_k1000_clawback0,86,182,268,0.8372093023255814,0.8351648351648352,0.835820895522388,0.7261
LLMs4OL_OBI_SUB,Our_Method_k1000_clawback10,86,182,268,0.8255813953488372,0.8351648351648352,0.832089552238806,0.6135
LLMs4OL_OBI_SUB,Our_Method_k1000_clawback5,86,182,268,0.8255813953488372,0.8351648351648352,0.832089552238806,0.6101
LLMs4OL_OBI_SUB,Our_Method_no_example_k1000_clawback0,86,182,268,0.8023255813953488,0.8351648351648352,0.8246268656716418,0.6972
LLMs4OL_OBI_SUB,Our_Method_oneway_k1000_clawback0,86,182,268,0.8255813953488372,0.8351648351648352,0.832089552238806,0.6893
LLMs4OL_OBI_SUB,Our_Method_no_restriction_k1000_clawback0,86,182,268,0.8023255813953488,0.8296703296703297,0.8208955223880597,0.6984
LLMs4OL_OBI_SUB,Our_Method_k1000_clawback50,86,182,268,0.7906976744186046,0.8241758241758241,0.8134328358208955,0.6184
LLMs4OL_OBI_SUB,Our_Method_k1000_clawback75,86,182,268,0.7790697674418605,0.8186813186813187,0.8059701492537313,0.6171
LLMs4OL_OBI_SUB,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,86,182,268,0.813953488372093,0.8021978021978022,0.8059701492537313,0.5752
LLMs4OL_OBI_SUB,Our_Method_k1000_clawback100,86,182,268,0.7558139534883721,0.8021978021978022,0.7873134328358209,0.6098
LLMs4OL_OBI_SUB,Our_Method_+restructure_prune_only_top25_k1000_clawback0,86,182,268,0.813953488372093,0.7967032967032966,0.8022388059701493,0.607
LLMs4OL_OBI_SUB,Density_m1,86,182,268,0.7441860465116279,0.6263736263736264,0.664179104477612,0.646
LLMs4OL_OBI_SUB,Density_m25,86,182,268,0.6976744186046512,0.5439560439560439,0.5932835820895522,0.5932
LLMs4OL_OBI_SUB,Density_m2,86,182,268,0.7441860465116279,0.5384615384615384,0.6044776119402985,0.5641
LLMs4OL_OBI_SUB,Density_m50,86,182,268,0.5813953488372093,0.5384615384615384,0.5522388059701493,0.5333
LLMs4OL_OBI_SUB,SingleCall_matched,86,182,268,0.627906976744186,0.5274725274725275,0.5597014925373134,0.6024
LLMs4OL_OBI_SUB,Our_Method_alt_Prompt_k=1000,86,182,268,0.5465116279069767,0.521978021978022,0.5298507462686567,0.6161
LLMs4OL_OBI_SUB,Density_m100,86,182,268,0.627906976744186,0.5164835164835165,0.5522388059701493,0.4726
LLMs4OL_OBI_SUB,SingleCall_gemma4b,86,182,268,0.7093023255813954,0.5164835164835165,0.5783582089552238,0.5596
LLMs4OL_OBI_SUB,SingleCall,86,182,268,0.5116279069767442,0.5054945054945055,0.5074626865671642,0.6071
LLMs4OL_OBI_SUB,SingleCall_nomerge,86,182,268,0.5116279069767442,0.5054945054945055,0.5074626865671642,0.6071
LLMs4OL_OBI_SUB,Our_Method_legacy_json_k1000_clawback0,86,182,268,0.3953488372093023,0.47802197802197804,0.45149253731343286,0.5249
LLMs4OL_OBI_SUB,LLMZero,86,182,268,0.5,0.46153846153846156,0.47388059701492535,0.5799
LLMs4OL_OBI_SUB,Density_m5,86,182,268,0.6744186046511628,0.44505494505494503,0.5186567164179104,0.5133
LLMs4OL_OBI_SUB,Density_m10,86,182,268,0.686046511627907,0.42857142857142855,0.5111940298507462,0.5807
LLMs4OL_OBI_SUB,SBU_Batch,86,182,268,0.27906976744186046,0.2032967032967033,0.22761194029850745,0.337
LLMs4OL_OBI_SUB,TaxoLLaMA_PPL15.0,86,182,268,0.4069767441860465,0.12637362637362637,0.21641791044776118,0.2372
LLMs4OL_OBI_SUB,Vector,86,182,268,0.29069767441860467,0.1043956043956044,0.16417910447761194,0.2627
LLMs4OL_OBI_SUB,Lexical,86,182,268,0.36046511627906974,0.08791208791208792,0.17537313432835822,0.2814
LLMs4OL_OBI_SUB,SBU_Embedding,86,182,268,0.38372093023255816,0.04395604395604396,0.15298507462686567,0.1771
LLMs4OL_PO_FULL,Our_Method_k=1000,1124,2966,4090,0.7046263345195729,0.7835468644639245,0.7618581907090465,0.36
LLMs4OL_PO_FULL,OurMethod,1124,2966,4090,0.6957295373665481,0.7818610923803102,0.7581907090464548,0.3505
LLMs4OL_PO_FULL,Vector,1124,2966,4090,0.3665480427046263,0.09170600134861767,0.16723716381418094,0.0785
LLMs4OL_PO_FULL,Lexical,1124,2966,4090,0.2998220640569395,0.06136210384356035,0.12689486552567236,0.1857
LLMs4OL_PO_FULL,SBU_Embedding,1124,2966,4090,0.18238434163701067,0.023263654753877275,0.06699266503667482,0.0834
LLMs4OL_PO_FULL,SBU_Batch,1124,2966,4090,0.1298932384341637,0.014834794335805798,0.04645476772616137,0.0851
LLMs4OL_PO_FULL,LLMZero,1124,2966,4090,0.0,0.0,0.0,0.0
LLMs4OL_PO_SUB,Our_Method_k1000_clawback0_gemini31b,88,231,319,0.9090909090909091,0.9264069264069265,0.9216300940438872,0.7268
LLMs4OL_PO_SUB,Our_Method_k1000_clawback0,88,231,319,0.9090909090909091,0.922077922077922,0.9184952978056427,0.7077
LLMs4OL_PO_SUB,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,88,231,319,0.8068181818181818,0.9004329004329005,0.8746081504702194,0.6566
LLMs4OL_PO_SUB,Our_Method_k1000_clawback0_gemma4b,88,231,319,0.8068181818181818,0.9004329004329005,0.8746081504702194,0.6477
LLMs4OL_PO_SUB,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,88,231,319,0.7727272727272727,0.8961038961038961,0.8620689655172413,0.6892
LLMs4OL_PO_SUB,Our_Method_+restructure_prune_only_top25_k1000_clawback0,88,231,319,0.7954545454545454,0.8961038961038961,0.8683385579937304,0.653
LLMs4OL_PO_SUB,Our_Method_k1000_clawback25,88,231,319,0.7840909090909091,0.8874458874458875,0.8589341692789969,0.6524
LLMs4OL_PO_SUB,Our_Method_direct_k1000_clawback0,88,231,319,0.8409090909090909,0.8831168831168831,0.8714733542319749,0.583
LLMs4OL_PO_SUB,Our_Method_k25_clawback0,88,231,319,0.8181818181818182,0.8831168831168831,0.8652037617554859,0.4888
LLMs4OL_PO_SUB,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,88,231,319,0.7840909090909091,0.8787878787878788,0.8526645768025078,0.6438
LLMs4OL_PO_SUB,Our_Method_+restructure_prune_only_top10_k1000_clawback0,88,231,319,0.7727272727272727,0.8787878787878788,0.8495297805642633,0.6113
LLMs4OL_PO_SUB,Our_Method_alt_Prompt_k1000_clawback0,88,231,319,0.7954545454545454,0.8744588744588745,0.8526645768025078,0.5122
LLMs4OL_PO_SUB,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,88,231,319,0.7727272727272727,0.8658008658008658,0.8401253918495298,0.6611
LLMs4OL_PO_SUB,SingleCall_gemini31b,88,231,319,0.7954545454545454,0.8571428571428571,0.8401253918495298,0.7109
LLMs4OL_PO_SUB,Our_Method_+restructure_k1000_clawback0,88,231,319,0.7727272727272727,0.8528138528138528,0.8307210031347962,0.6371
LLMs4OL_PO_SUB,OurMethod,88,231,319,0.7954545454545454,0.8484848484848485,0.8338557993730408,0.5742
LLMs4OL_PO_SUB,Our_Method_k1000_clawback5,88,231,319,0.8068181818181818,0.8484848484848485,0.8369905956112853,0.6316
LLMs4OL_PO_SUB,Our_Method_no_example_k1000_clawback0,88,231,319,0.7613636363636364,0.8441558441558441,0.8213166144200627,0.6482
LLMs4OL_PO_SUB,Our_Method_no_restriction_k1000_clawback0,88,231,319,0.7613636363636364,0.8441558441558441,0.8213166144200627,0.6178
LLMs4OL_PO_SUB,Our_Method_+restructure_ranked_top25_k1000_clawback0,88,231,319,0.7613636363636364,0.8398268398268398,0.8181818181818182,0.6323
LLMs4OL_PO_SUB,Our_Method_k1000_clawback15,88,231,319,0.7954545454545454,0.8398268398268398,0.8275862068965517,0.6095
LLMs4OL_PO_SUB,Our_Method_k1000_clawback20,88,231,319,0.7954545454545454,0.8398268398268398,0.8275862068965517,0.6095
LLMs4OL_PO_SUB,Our_Method_k1000_clawback2,88,231,319,0.7954545454545454,0.8398268398268398,0.8275862068965517,0.6095
LLMs4OL_PO_SUB,Our_Method_k1000_clawback30,88,231,319,0.7954545454545454,0.8398268398268398,0.8275862068965517,0.6141
LLMs4OL_PO_SUB,Our_Method_k1000_clawback40,88,231,319,0.7954545454545454,0.8398268398268398,0.8275862068965517,0.6141
LLMs4OL_PO_SUB,Our_Method_k1000_clawback4,88,231,319,0.7954545454545454,0.8398268398268398,0.8275862068965517,0.6095
LLMs4OL_PO_SUB,Our_Method_k1000_clawback6,88,231,319,0.7954545454545454,0.8398268398268398,0.8275862068965517,0.6095
LLMs4OL_PO_SUB,Our_Method_k1000_clawback8,88,231,319,0.7954545454545454,0.8398268398268398,0.8275862068965517,0.6095
